Record_ID,Date,Production_Line,Product,Shift,Operator_ID,Machine_ID,Units_Produced,Defects,Rework_Units,Scrap_Units,Downtime_Hours,Root_Cause,Cost_of_Poor_Quality,Good_Units,Defect_Rate,First_Pass_Yield,Scrap_Rate,Rework_Rate
QR00431,2025-09-06,Line D,Device Gamma,Morning,OP014,M-104,265,14,5,9,2.01,Material,7846.59,251,0.052830188679245285,0.9471698113207547,0.033962264150943396,0.018867924528301886
QR00432,2025-04-04,Line D,Device Delta,Night,OP021,M-103,111,8,3,5,3.27,Assembly,2957.23,103,0.07207207207207207,0.9279279279279279,0.04504504504504504,0.02702702702702703
QR00433,2025-06-29,Line A,Device Alpha,Morning,OP019,M-106,154,5,1,4,0.82,Assembly,2187.45,149,0.032467532467532464,0.9675324675324676,0.025974025974025976,0.006493506493506494
QR00434,2025-03-02,Line C,Device Gamma,Morning,OP020,M-101,257,3,1,2,0.07,Material,1681.35,254,0.011673151750972763,0.9883268482490273,0.007782101167315175,0.0038910505836575876
QR00435,2025-04-22,Line D,Device Delta,Night,OP023,M-101,205,10,4,6,1.78,Process,4308.61,195,0.04878048780487805,0.9512195121951219,0.02926829268292683,0.01951219512195122
QR00436,2025-05-25,Line D,Device Gamma,Morning,OP023,M-105,100,3,1,2,0.9,Process,1417.49,97,0.03,0.97,0.02,0.01
QR00437,2025-09-02,Line D,Device Alpha,Evening,OP005,M-104,271,12,4,8,0.61,Electrical,7504.31,259,0.04428044280442804,0.955719557195572,0.02952029520295203,0.014760147601476014
QR00438,2025-09-01,Line D,Device Beta,Evening,OP021,M-104,218,11,4,7,1.39,Material,6246.48,207,0.05045871559633028,0.9495412844036697,0.03211009174311927,0.01834862385321101
QR00439,2025-01-16,Line A,Device Gamma,Evening,OP030,M-104,225,8,2,6,2.27,Assembly,3490.86,217,0.035555555555555556,0.9644444444444444,0.02666666666666667,0.008888888888888889
QR00440,2025-12-18,Line A,Device Delta,Night,OP018,M-103,154,6,2,4,3.33,Assembly,2378.59,148,0.03896103896103896,0.961038961038961,0.025974025974025976,0.012987012987012988
QR00441,2025-03-16,Line C,Device Alpha,Evening,OP004,M-103,185,3,1,2,2.15,Process,1314.48,182,0.016216216216216217,0.9837837837837838,0.010810810810810811,0.005405405405405406
QR00442,2025-09-17,Line C,Device Gamma,Morning,OP004,M-104,100,3,1,2,2.42,Electrical,1897.78,97,0.03,0.97,0.02,0.01
QR00443,2025-09-21,Line D,Device Alpha,Evening,OP006,M-103,266,13,5,8,0.17,Calibration,6358.95,253,0.04887218045112782,0.9511278195488722,0.03007518796992481,0.018796992481203006
QR00444,2025-07-17,Line B,Device Gamma,Morning,OP021,M-104,180,6,2,4,1.09,Process,2642.13,174,0.03333333333333333,0.9666666666666667,0.022222222222222223,0.011111111111111112
QR00445,2025-03-08,Line A,Device Beta,Evening,OP021,M-105,127,3,1,2,0.89,Material,1654.82,124,0.023622047244094488,0.9763779527559056,0.015748031496062992,0.007874015748031496
QR00446,2025-11-05,Line C,Device Delta,Evening,OP007,M-101,110,3,1,2,1.0,Material,1657.54,107,0.02727272727272727,0.9727272727272728,0.01818181818181818,0.00909090909090909
QR00447,2025-10-25,Line B,Device Beta,Evening,OP019,M-105,138,7,2,5,1.18,Assembly,3079.3,131,0.050724637681159424,0.9492753623188406,0.036231884057971016,0.014492753623188406
QR00448,2025-08-26,Line D,Device Beta,Evening,OP016,M-101,266,14,5,9,3.6,Assembly,5594.08,252,0.05263157894736842,0.9473684210526315,0.03383458646616541,0.018796992481203006
QR00449,2025-01-27,Line B,Device Beta,Evening,OP014,M-101,253,11,3,8,0.38,Material,6793.94,242,0.043478260869565216,0.9565217391304348,0.03162055335968379,0.011857707509881422
QR00450,2025-11-09,Line A,Device Alpha,Night,OP003,M-101,133,3,1,2,2.8,Process,1392.42,130,0.022556390977443608,0.9774436090225563,0.015037593984962405,0.007518796992481203
QR00451,2025-05-17,Line C,Device Alpha,Morning,OP022,M-102,180,2,0,2,1.39,Process,1180.0,178,0.011111111111111112,0.9888888888888889,0.011111111111111112,0.0
QR00452,2025-07-09,Line D,Device Delta,Morning,OP029,M-104,172,12,2,10,0.59,Electrical,8633.75,160,0.06976744186046512,0.9302325581395349,0.05813953488372093,0.011627906976744186
QR00453,2025-01-08,Line A,Device Gamma,Night,OP023,M-102,232,2,1,1,2.64,Packaging,420.59,230,0.008620689655172414,0.9913793103448276,0.004310344827586207,0.004310344827586207
QR00454,2025-10-20,Line A,Device Gamma,Morning,OP012,M-103,121,1,0,1,2.2,Assembly,520.0,120,0.008264462809917356,0.9917355371900827,0.008264462809917356,0.0
QR00455,2025-12-17,Line D,Device Gamma,Evening,OP025,M-103,213,10,4,6,2.33,Packaging,2309.76,203,0.046948356807511735,0.9530516431924883,0.028169014084507043,0.018779342723004695
QR00456,2025-02-18,Line D,Device Beta,Evening,OP007,M-101,254,14,2,12,1.08,Calibration,8477.3,240,0.05511811023622047,0.9448818897637795,0.047244094488188976,0.007874015748031496
QR00457,2025-12-12,Line A,Device Beta,Evening,OP025,M-103,213,4,0,4,2.32,Assembly,2080.0,209,0.018779342723004695,0.9812206572769953,0.018779342723004695,0.0
QR00458,2025-02-22,Line B,Device Gamma,Morning,OP028,M-102,275,10,2,8,5.78,Assembly,4588.57,265,0.03636363636363636,0.9636363636363636,0.02909090909090909,0.007272727272727273
QR00459,2025-07-27,Line A,Device Alpha,Evening,OP005,M-102,224,4,1,3,1.04,Packaging,965.85,220,0.017857142857142856,0.9821428571428571,0.013392857142857142,0.004464285714285714
QR00460,2025-10-22,Line B,Device Alpha,Night,OP021,M-102,225,6,2,4,0.34,Electrical,3564.05,219,0.02666666666666667,0.9733333333333334,0.017777777777777778,0.008888888888888889
QR00461,2025-02-28,Line C,Device Beta,Evening,OP023,M-102,217,9,2,7,0.31,Assembly,4005.89,208,0.041474654377880185,0.9585253456221198,0.03225806451612903,0.009216589861751152
QR00462,2025-04-08,Line C,Device Alpha,Morning,OP029,M-102,121,2,1,1,1.53,Packaging,384.37,119,0.01652892561983471,0.9834710743801653,0.008264462809917356,0.008264462809917356
QR00463,2025-05-23,Line D,Device Gamma,Morning,OP008,M-102,212,10,1,9,3.28,Process,5437.13,202,0.04716981132075472,0.9528301886792453,0.04245283018867924,0.0047169811320754715
QR00464,2025-06-12,Line B,Device Gamma,Evening,OP014,M-104,230,8,2,6,2.44,Process,3951.75,222,0.034782608695652174,0.9652173913043478,0.02608695652173913,0.008695652173913044
QR00465,2025-04-16,Line B,Device Alpha,Evening,OP030,M-105,268,9,3,6,2.24,Assembly,3469.97,259,0.033582089552238806,0.9664179104477612,0.022388059701492536,0.011194029850746268
QR00466,2025-02-23,Line B,Device Delta,Night,OP022,M-102,192,11,5,6,1.91,Assembly,4226.96,181,0.057291666666666664,0.9427083333333334,0.03125,0.026041666666666668
QR00467,2025-04-05,Line D,Device Alpha,Evening,OP010,M-102,182,8,2,6,4.55,Assembly,3509.89,174,0.04395604395604396,0.9560439560439561,0.03296703296703297,0.01098901098901099
QR00468,2025-03-28,Line C,Device Delta,Evening,OP030,M-102,176,6,1,5,1.89,Calibration,3493.9,170,0.03409090909090909,0.9659090909090909,0.028409090909090908,0.005681818181818182
QR00469,2025-06-21,Line A,Device Beta,Morning,OP014,M-102,218,5,2,3,0.64,Assembly,1853.68,213,0.022935779816513763,0.9770642201834863,0.013761467889908258,0.009174311926605505
QR00470,2025-09-15,Line B,Device Gamma,Night,OP016,M-104,248,5,1,4,1.92,Process,2474.96,243,0.020161290322580645,0.9798387096774194,0.016129032258064516,0.004032258064516129
QR00471,2025-12-05,Line A,Device Delta,Morning,OP003,M-105,167,4,1,3,3.21,Packaging,980.2,163,0.023952095808383235,0.9760479041916168,0.017964071856287425,0.005988023952095809
QR00472,2025-06-29,Line B,Device Beta,Night,OP013,M-101,202,7,2,5,3.36,Electrical,4643.47,195,0.034653465346534656,0.9653465346534653,0.024752475247524754,0.009900990099009901
QR00473,2025-07-03,Line D,Device Beta,Morning,OP012,M-106,182,12,2,10,1.44,Process,6124.62,170,0.06593406593406594,0.9340659340659341,0.054945054945054944,0.01098901098901099
QR00474,2025-12-14,Line C,Device Gamma,Night,OP007,M-105,119,1,0,1,4.04,Process,590.0,118,0.008403361344537815,0.9915966386554622,0.008403361344537815,0.0
QR00475,2025-07-21,Line B,Device Delta,Evening,OP018,M-101,131,8,2,6,1.61,Electrical,5323.67,123,0.061068702290076333,0.9389312977099237,0.04580152671755725,0.015267175572519083
QR00476,2025-08-25,Line D,Device Alpha,Evening,OP020,M-102,220,14,4,10,1.07,Calibration,7334.76,206,0.06363636363636363,0.9363636363636364,0.045454545454545456,0.01818181818181818
QR00477,2025-06-15,Line C,Device Delta,Night,OP001,M-104,145,4,2,2,1.26,Assembly,1465.64,141,0.027586206896551724,0.9724137931034482,0.013793103448275862,0.013793103448275862
QR00478,2025-11-16,Line D,Device Gamma,Morning,OP021,M-102,181,7,2,5,1.72,Material,4248.03,174,0.03867403314917127,0.9613259668508287,0.027624309392265192,0.011049723756906077
QR00479,2025-07-26,Line A,Device Beta,Night,OP018,M-101,259,13,5,8,1.16,Material,7274.08,246,0.05019305019305019,0.9498069498069498,0.03088803088803089,0.019305019305019305
QR00480,2025-08-01,Line C,Device Beta,Night,OP017,M-102,264,6,2,4,1.03,Packaging,1441.57,258,0.022727272727272728,0.9772727272727273,0.015151515151515152,0.007575757575757576
QR00481,2025-07-26,Line B,Device Alpha,Evening,OP018,M-103,183,9,3,6,1.87,Assembly,3758.55,174,0.04918032786885246,0.9508196721311475,0.03278688524590164,0.01639344262295082
QR00482,2025-06-29,Line A,Device Beta,Evening,OP027,M-101,127,3,1,2,3.1,Material,1730.22,124,0.023622047244094488,0.9763779527559056,0.015748031496062992,0.007874015748031496
QR00483,2025-06-26,Line C,Device Delta,Morning,OP005,M-102,192,5,1,4,1.11,Assembly,2278.74,187,0.026041666666666668,0.9739583333333334,0.020833333333333332,0.005208333333333333
QR00484,2025-01-31,Line C,Device Alpha,Night,OP014,M-106,126,1,0,1,1.66,Assembly,520.0,125,0.007936507936507936,0.9920634920634921,0.007936507936507936,0.0
QR00485,2025-05-17,Line C,Device Beta,Evening,OP026,M-104,221,4,1,3,0.92,Material,2416.38,217,0.01809954751131222,0.9819004524886877,0.013574660633484163,0.004524886877828055
QR00486,2025-02-23,Line C,Device Delta,Morning,OP015,M-103,261,7,3,4,2.77,Material,3432.53,254,0.02681992337164751,0.9731800766283525,0.01532567049808429,0.011494252873563218
QR00487,2025-02-18,Line B,Device Delta,Night,OP020,M-102,213,10,3,7,1.71,Assembly,4267.23,203,0.046948356807511735,0.9530516431924883,0.03286384976525822,0.014084507042253521
QR00488,2025-04-26,Line A,Device Alpha,Night,OP022,M-106,182,3,1,2,2.39,Material,1666.58,179,0.016483516483516484,0.9835164835164835,0.01098901098901099,0.005494505494505495
QR00489,2025-12-14,Line D,Device Gamma,Night,OP027,M-104,198,9,4,5,5.14,Calibration,3871.66,189,0.045454545454545456,0.9545454545454546,0.025252525252525252,0.020202020202020204
QR00490,2025-04-21,Line A,Device Alpha,Morning,OP002,M-106,280,6,3,3,0.83,Process,2319.22,274,0.02142857142857143,0.9785714285714285,0.010714285714285714,0.010714285714285714
QR00491,2025-04-02,Line B,Device Beta,Evening,OP026,M-105,218,11,2,9,1.75,Material,7066.93,207,0.05045871559633028,0.9495412844036697,0.04128440366972477,0.009174311926605505
QR00492,2025-08-28,Line D,Device Delta,Night,OP012,M-106,169,12,5,7,1.24,Assembly,4516.85,157,0.07100591715976332,0.9289940828402367,0.04142011834319527,0.029585798816568046
QR00493,2025-11-24,Line C,Device Alpha,Evening,OP030,M-103,128,2,0,2,1.78,Process,1180.0,126,0.015625,0.984375,0.015625,0.0
QR00494,2025-04-01,Line A,Device Alpha,Night,OP013,M-103,172,4,1,3,1.69,Assembly,1761.29,168,0.023255813953488372,0.9767441860465116,0.01744186046511628,0.005813953488372093
QR00495,2025-02-18,Line D,Device Gamma,Morning,OP008,M-103,192,8,2,6,1.45,Electrical,5264.64,184,0.041666666666666664,0.9583333333333334,0.03125,0.010416666666666666
QR00496,2025-08-23,Line A,Device Beta,Morning,OP024,M-101,105,3,1,2,0.56,Assembly,1155.81,102,0.02857142857142857,0.9714285714285714,0.01904761904761905,0.009523809523809525
QR00497,2025-05-21,Line C,Device Alpha,Night,OP014,M-101,142,3,1,2,2.7,Calibration,1502.42,139,0.02112676056338028,0.9788732394366197,0.014084507042253521,0.007042253521126761
QR00498,2025-03-07,Line A,Device Delta,Night,OP026,M-104,187,9,4,5,0.6,Process,3365.9,178,0.0481283422459893,0.9518716577540107,0.026737967914438502,0.0213903743315508
QR00499,2025-08-20,Line D,Device Delta,Evening,OP019,M-102,150,10,2,8,0.49,Electrical,6937.24,140,0.06666666666666667,0.9333333333333333,0.05333333333333334,0.013333333333333334
QR00500,2025-02-11,Line C,Device Gamma,Night,OP010,M-103,155,1,0,1,1.79,Material,760.0,154,0.0064516129032258064,0.9935483870967742,0.0064516129032258064,0.0
QR00501,2025-03-03,Line B,Device Delta,Night,OP003,M-101,258,13,4,9,4.92,Material,7230.26,245,0.050387596899224806,0.9496124031007752,0.03488372093023256,0.015503875968992248
QR00502,2025-05-25,Line A,Device Delta,Night,OP029,M-102,108,3,1,2,1.65,Calibration,1554.42,105,0.027777777777777776,0.9722222222222222,0.018518518518518517,0.009259259259259259
QR00503,2025-07-25,Line B,Device Beta,Morning,OP025,M-105,92,4,2,2,0.75,Material,1914.45,88,0.043478260869565216,0.9565217391304348,0.021739130434782608,0.021739130434782608
QR00504,2025-10-28,Line D,Device Gamma,Morning,OP019,M-105,270,14,5,9,2.62,Assembly,5268.58,256,0.05185185185185185,0.9481481481481482,0.03333333333333333,0.018518518518518517
QR00505,2025-04-07,Line D,Device Gamma,Night,OP013,M-106,228,10,1,9,4.25,Assembly,4803.49,218,0.043859649122807015,0.956140350877193,0.039473684210526314,0.0043859649122807015
QR00506,2025-12-15,Line A,Device Gamma,Night,OP016,M-105,170,2,1,1,0.28,Assembly,647.75,168,0.011764705882352941,0.9882352941176471,0.0058823529411764705,0.0058823529411764705
QR00507,2025-10-09,Line D,Device Delta,Morning,OP016,M-104,257,14,5,9,4.37,Electrical,8415.89,243,0.054474708171206226,0.9455252918287937,0.03501945525291829,0.019455252918287938
QR00508,2025-09-25,Line A,Device Beta,Morning,OP020,M-104,101,2,1,1,2.0,Electrical,1011.06,99,0.019801980198019802,0.9801980198019802,0.009900990099009901,0.009900990099009901
QR00509,2025-04-10,Line D,Device Alpha,Evening,OP025,M-102,147,9,2,7,2.71,Calibration,4985.84,138,0.061224489795918366,0.9387755102040817,0.047619047619047616,0.013605442176870748
QR00510,2025-11-25,Line D,Device Alpha,Evening,OP016,M-101,268,16,2,14,3.12,Packaging,3944.04,252,0.05970149253731343,0.9402985074626866,0.05223880597014925,0.007462686567164179
QR00511,2025-07-25,Line A,Device Delta,Evening,OP020,M-102,194,8,3,5,0.67,Calibration,3915.4,186,0.041237113402061855,0.9587628865979382,0.02577319587628866,0.015463917525773196
QR00512,2025-01-10,Line D,Device Gamma,Evening,OP029,M-104,239,14,5,9,4.02,Electrical,8335.66,225,0.058577405857740586,0.9414225941422594,0.03765690376569038,0.02092050209205021
QR00513,2025-03-04,Line C,Device Alpha,Evening,OP014,M-106,214,3,1,2,2.59,Electrical,1819.2,211,0.014018691588785047,0.985981308411215,0.009345794392523364,0.004672897196261682
QR00514,2025-12-14,Line D,Device Gamma,Evening,OP009,M-103,225,11,3,8,2.1,Material,6788.2,214,0.04888888888888889,0.9511111111111111,0.035555555555555556,0.013333333333333334
QR00515,2025-01-19,Line C,Device Beta,Night,OP005,M-102,140,2,0,2,0.95,Assembly,1040.0,138,0.014285714285714285,0.9857142857142858,0.014285714285714285,0.0
QR00516,2025-12-27,Line C,Device Gamma,Morning,OP005,M-105,266,3,1,2,2.21,Material,1677.92,263,0.011278195488721804,0.9887218045112782,0.007518796992481203,0.0037593984962406013
QR00517,2025-12-11,Line D,Device Gamma,Morning,OP017,M-103,265,11,4,7,1.9,Assembly,4567.64,254,0.04150943396226415,0.9584905660377359,0.026415094339622643,0.01509433962264151
QR00518,2025-11-26,Line B,Device Delta,Morning,OP014,M-104,205,12,5,7,1.43,Electrical,6504.67,193,0.05853658536585366,0.9414634146341463,0.03414634146341464,0.024390243902439025
QR00519,2025-03-01,Line B,Device Delta,Evening,OP002,M-103,245,10,4,6,0.07,Calibration,4646.35,235,0.04081632653061224,0.9591836734693877,0.024489795918367346,0.0163265306122449
QR00520,2025-06-14,Line B,Device Gamma,Evening,OP027,M-106,181,7,3,4,1.69,Electrical,3945.53,174,0.03867403314917127,0.9613259668508287,0.022099447513812154,0.016574585635359115
QR00521,2025-11-21,Line B,Device Beta,Morning,OP018,M-101,264,14,3,11,1.27,Assembly,6339.46,250,0.05303030303030303,0.946969696969697,0.041666666666666664,0.011363636363636364
QR00522,2025-05-12,Line C,Device Alpha,Morning,OP024,M-105,161,2,0,2,4.73,Material,1520.0,159,0.012422360248447204,0.9875776397515528,0.012422360248447204,0.0
QR00523,2025-01-22,Line D,Device Gamma,Evening,OP017,M-105,195,11,4,7,2.89,Material,6104.78,184,0.05641025641025641,0.9435897435897436,0.035897435897435895,0.020512820512820513
QR00524,2025-09-02,Line D,Device Alpha,Evening,OP009,M-101,189,10,4,6,0.6,Electrical,5933.16,179,0.05291005291005291,0.9470899470899471,0.031746031746031744,0.021164021164021163
QR00525,2025-03-13,Line C,Device Alpha,Morning,OP005,M-106,216,3,1,2,3.06,Process,1299.61,213,0.013888888888888888,0.9861111111111112,0.009259259259259259,0.004629629629629629
QR00526,2025-08-25,Line C,Device Alpha,Evening,OP011,M-104,280,6,3,3,4.01,Assembly,2173.21,274,0.02142857142857143,0.9785714285714285,0.010714285714285714,0.010714285714285714
QR00527,2025-04-30,Line D,Device Delta,Evening,OP024,M-105,190,8,2,6,3.78,Material,4902.17,182,0.042105263157894736,0.9578947368421052,0.031578947368421054,0.010526315789473684
QR00528,2025-06-20,Line C,Device Alpha,Night,OP008,M-103,127,3,1,2,1.87,Assembly,1249.52,124,0.023622047244094488,0.9763779527559056,0.015748031496062992,0.007874015748031496
QR00529,2025-12-16,Line B,Device Gamma,Evening,OP005,M-101,214,6,1,5,2.83,Process,3149.31,208,0.028037383177570093,0.9719626168224299,0.02336448598130841,0.004672897196261682
QR00530,2025-10-30,Line B,Device Delta,Night,OP005,M-106,201,10,4,6,0.43,Electrical,5661.0,191,0.04975124378109453,0.9502487562189055,0.029850746268656716,0.01990049751243781
QR00531,2025-11-22,Line B,Device Beta,Morning,OP020,M-105,175,9,4,5,0.51,Electrical,4612.9,166,0.05142857142857143,0.9485714285714286,0.02857142857142857,0.022857142857142857
QR00532,2025-02-02,Line C,Device Beta,Morning,OP010,M-106,261,8,3,5,7.16,Packaging,1945.93,253,0.03065134099616858,0.9693486590038314,0.019157088122605363,0.011494252873563218
QR00533,2025-03-24,Line B,Device Alpha,Evening,OP020,M-105,111,5,1,4,0.72,Calibration,2937.43,106,0.04504504504504504,0.954954954954955,0.036036036036036036,0.009009009009009009
QR00534,2025-10-20,Line B,Device Gamma,Morning,OP009,M-101,168,9,4,5,1.94,Packaging,1745.05,159,0.05357142857142857,0.9464285714285714,0.02976190476190476,0.023809523809523808
QR00535,2025-01-27,Line D,Device Gamma,Night,OP015,M-106,215,8,3,5,1.17,Material,4240.57,207,0.037209302325581395,0.9627906976744186,0.023255813953488372,0.013953488372093023
QR00536,2025-02-11,Line C,Device Gamma,Morning,OP016,M-106,264,4,1,3,0.78,Assembly,1732.2,260,0.015151515151515152,0.9848484848484849,0.011363636363636364,0.003787878787878788
QR00537,2025-06-13,Line D,Device Gamma,Morning,OP024,M-102,136,6,1,5,0.24,Material,3891.47,130,0.04411764705882353,0.9558823529411765,0.03676470588235294,0.007352941176470588
QR00538,2025-07-02,Line A,Device Gamma,Evening,OP024,M-105,162,2,1,1,0.31,Calibration,780.78,160,0.012345679012345678,0.9876543209876543,0.006172839506172839,0.006172839506172839
QR00539,2025-12-01,Line D,Device Gamma,Morning,OP021,M-106,266,12,5,7,3.37,Process,5111.65,254,0.045112781954887216,0.9548872180451128,0.02631578947368421,0.018796992481203006
QR00540,2025-06-03,Line D,Device Beta,Morning,OP021,M-103,279,18,6,12,0.88,Packaging,3754.0,261,0.06451612903225806,0.9354838709677419,0.043010752688172046,0.021505376344086023
QR00541,2025-12-09,Line A,Device Alpha,Evening,OP010,M-103,267,9,3,6,1.5,Process,3820.93,258,0.033707865168539325,0.9662921348314607,0.02247191011235955,0.011235955056179775
QR00542,2025-08-30,Line A,Device Delta,Morning,OP016,M-104,217,10,4,6,1.88,Assembly,4005.2,207,0.04608294930875576,0.9539170506912442,0.027649769585253458,0.018433179723502304
